,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_relative_humidity_percent,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_min_temp_c,city,year,week_start_date
724,14.0,0.024645130800000012,0.023175,0.1476286,0.1583857,296.894285714,296.921428571,293.281428571,299.9,294.3,80.3657142857,14.7214285714,2.41428571429,24.7,6.02857142857,20.6,sj,2004,2004-04-01
725,15.0,0.4934,0.1412,0.3543429,0.2740857,297.758571429,298.085714286,293.322857143,300.9,295.6,76.4457142857,14.7557142857,3.2,25.4,7.38571428571,20.6,sj,2004,2004-04-08
726,16.0,0.0061,0.0162,0.1967286,0.1820857,298.694285714,298.907142857,294.332857143,301.1,296.6,77.06,15.7485714286,3.1,25.9571428571,6.08571428571,22.8,sj,2004,2004-04-15
727,17.0,-0.03160475042499998,-0.04705,0.2125571,0.2720286,298.66,298.871428571,293.182857143,300.7,297.2,71.9542857143,14.6628571429,2.57142857143,25.8428571429,6.18571428571,21.7,sj,2004,2004-04-22
728,18.0,-0.05947500028499995,-0.08976667,0.0633,0.1553833,299.064285714,299.328571429,295.048571429,301.4,297.5,78.6028571429,16.42,2.51428571429,26.1571428571,5.71428571429,22.8,sj,2004,2004-04-29
729,19.0,0.00747037523,0.03530149989999999,0.09315,0.1181333,299.09,299.207142857,294.38,301.1,297.3,75.3857142857,15.75,2.3,26.2714285714,6.27142857143,22.2,sj,2004,2004-05-06
730,20.0,-0.0904,0.118525,0.1076333,0.21006,298.765714286,298.914285714,295.37,301.3,297.2,81.7114285714,16.73,2.65714285714,26.7285714286,5.52857142857,22.8,sj,2004,2004-05-13
731,21.0,0.05286667,0.06016667,0.1156429,0.1297857,298.121428571,298.114285714,295.154285714,300.0,296.5,83.8328571429,16.5214285714,1.77142857143,26.0428571429,4.67142857143,22.8,sj,2004,2004-05-20
732,22.0,-0.02563333,-0.008066667,0.1591143,0.1588,298.365714286,298.457142857,295.347142857,300.4,297.2,83.55,16.74,2.0,24.8142857143,4.91428571429,21.7,sj,2004,2004-05-27
733,23.0,-0.07055,-0.02854,0.08158571,0.1132429,300.054285714,300.207142857,296.445714286,302.2,298.2,80.9142857143,17.8814285714,2.9,27.9571428571,7.54285714286,22.8,sj,2004,2004-06-03
734,24.0,0.0218,-0.0441,0.1412,0.1782429,299.817142857,299.757142857,296.101428571,301.5,298.0,80.1771428571,17.4757142857,2.31428571429,28.0428571429,6.34285714286,23.9,sj,2004,2004-06-10
735,25.0,0.017425,0.07494,0.1466571,0.1337429,300.037142857,300.135714286,296.588571429,302.5,297.8,81.5614285714,17.9842857143,3.24285714286,28.3285714286,7.12857142857,22.8,sj,2004,2004-06-17
736,26.0,0.0101,-0.00385,0.1837714,0.1702143,300.537142857,300.642857143,296.415714286,302.5,297.9,78.2971428571,17.7942857143,2.85714285714,28.2285714286,6.27142857143,23.9,sj,2004,2004-06-24
737,27.0,-0.00330944167,0.0083,0.1515714,0.1447429,300.644285714,300.678571429,296.557142857,302.5,298.4,78.4814285714,17.9514285714,2.61428571429,28.3428571429,6.18571428571,23.3,sj,2004,2004-07-01
738,28.0,-0.0267,-0.01173333,0.1683286,0.1751143,300.258571429,300.257142857,296.33,301.9,298.6,79.1814285714,17.7285714286,2.57142857143,27.8285714286,6.42857142857,23.3,sj,2004,2004-07-08
739,29.0,-0.0529,-0.101,0.1853143,0.1498429,300.575714286,300.671428571,296.797142857,302.4,299.0,79.9957142857,18.2528571429,2.2,28.2428571429,5.24285714286,25.0,sj,2004,2004-07-15
740,30.0,0.0674,0.08983333,0.1748286,0.1487429,300.401428571,300.4,296.095714286,302.3,298.4,77.4985714286,17.51,2.68571428571,28.0142857143,6.52857142857,23.9,sj,2004,2004-07-22
741,31.0,-0.0117,-0.05443333,0.1905286,0.1573,300.234285714,300.285714286,296.822857143,302.1,298.5,81.8071428571,18.3071428571,2.57142857143,28.0428571429,6.37142857143,23.9,sj,2004,2004-07-29
742,32.0,0.0058,0.0327,0.1741,0.1838143,300.588571429,300.642857143,296.6,302.7,298.4,79.0257142857,18.0528571429,2.97142857143,28.5285714286,6.58571428571,24.4,sj,2004,2004-08-05
743,33.0,0.0374,0.1084,0.1253,0.1774143,300.995714286,301.2,296.4,302.9,299.2,76.1714285714,17.8185714286,2.65714285714,28.9428571429,7.22857142857,24.4,sj,2004,2004-08-12
744,34.0,-0.0164,-0.021875,0.1816,0.1706,300.794285714,300.85,297.268571429,302.6,298.6,81.2642857143,18.7742857143,2.58571428571,29.0,6.31428571429,24.4,sj,2004,2004-08-19
745,35.0,0.0996,0.0633,0.1006571,0.1094286,300.912857143,301.05,297.054285714,302.6,298.7,79.6842857143,18.5314285714,2.64285714286,29.0571428571,6.48571428571,25.0,sj,2004,2004-08-26
746,36.0,0.0414,0.0498,0.1631286,0.1992,300.861428571,300.9,296.39,302.6,298.9,76.7114285714,17.8228571429,2.62857142857,28.6142857143,7.05714285714,24.4,sj,2004,2004-09-02
747,37.0,0.1076,0.074925,0.1059143,0.09598571,300.958571429,301.0,297.15,302.8,299.3,79.8657142857,18.7171428571,2.34285714286,28.9857142857,6.97142857143,25.0,sj,2004,2004-09-09
748,38.0,0.04015,0.044215499800000016,0.09487143,0.1394429,301.1,301.257142857,297.304285714,303.3,299.3,80.0328571429,18.9042857143,2.42857142857,28.6428571429,6.11428571429,24.4,sj,2004,2004-09-16
749,39.0,-0.05308596618,-0.06745,0.2252571,0.2332,299.798571429,299.957142857,297.081428571,302.9,297.7,85.33,18.6457142857,2.54285714286,27.2285714286,6.05714285714,23.3,sj,2004,2004-09-23
750,40.0,0.033475,0.007625,0.24358,0.1786333,301.028571429,301.207142857,296.478571429,303.6,298.7,76.4714285714,17.9642857143,3.67142857143,29.1428571429,8.08571428571,24.4,sj,2004,2004-09-30
751,41.0,-0.0168,0.02526667,0.09047143,0.05836667,300.68,300.678571429,296.584285714,302.5,298.9,78.4771428571,18.0728571429,2.55714285714,28.2857142857,6.21428571429,24.4,sj,2004,2004-10-07
752,42.0,0.03423795235000001,0.09375,0.2360286,0.2138714,300.508571429,300.678571429,296.864285714,303.4,298.6,80.6657142857,18.4028571429,3.15714285714,28.1285714286,6.18571428571,23.9,sj,2004,2004-10-14
753,43.0,0.0969,0.07463333,0.08211667,0.0797,300.647142857,300.807142857,296.221428571,302.7,299.2,76.9228571429,17.6957142857,2.44285714286,28.2857142857,6.72857142857,23.9,sj,2004,2004-10-21
754,44.0,0.0802,0.088,0.096,0.1182286,299.892857143,300.157142857,296.26,302.4,298.6,80.6557142857,17.7642857143,2.37142857143,27.5,5.64285714286,23.9,sj,2004,2004-10-28
755,45.0,0.1337,0.1288,0.24505,0.1911143,299.67,299.9,295.375714286,301.8,298.2,77.5328571429,16.8185714286,2.4,27.0571428571,6.52857142857,22.8,sj,2004,2004-11-04
756,46.0,0.0199,-0.00135,0.039,0.06477143,299.921428571,299.971428571,295.598571429,302.1,298.3,77.3114285714,17.0385714286,2.4,27.2428571429,6.35714285714,23.9,sj,2004,2004-11-11
757,47.0,0.3274,-0.0064,0.2224857,0.1364714,298.547142857,298.557142857,295.557142857,300.4,296.9,83.6285714286,17.0071428571,1.85714285714,26.3285714286,4.62857142857,23.3,sj,2004,2004-11-18
758,48.0,0.0435,-0.0607,0.1951571,0.2427714,298.43,298.457142857,293.455714286,300.0,297.0,74.3028571429,14.9214285714,1.97142857143,26.3285714286,4.9,23.3,sj,2004,2004-11-25
759,49.0,-0.1613,-0.08855,0.2108714,0.2731429,298.791428571,298.9,293.74,300.3,297.6,73.7571428571,15.1628571429,2.11428571429,25.6428571429,6.44285714286,21.1,sj,2004,2004-12-02
760,50.0,-0.0039,-0.0262,0.2083167,0.17965,298.164285714,298.364285714,293.274285714,300.2,296.1,74.3257142857,14.7085714286,2.35714285714,25.1571428571,6.31428571429,20.6,sj,2004,2004-12-09
761,51.0,-0.15165,-0.0214,0.1828167,0.1342571,298.802857143,298.95,295.252857143,300.8,297.5,80.8885714286,16.6214285714,2.24285714286,26.2714285714,5.62857142857,22.8,sj,2004,2004-12-16
762,52.0,-0.1261,-0.06296667,0.1994857,0.14035,298.682857143,298.871428571,295.741428571,300.9,296.9,83.9528571429,17.1485714286,2.05714285714,26.2428571429,5.71428571429,22.8,sj,2004,2004-12-23
763,53.0,0.09710424205000004,0.0892650304,0.11049116174499991,0.042520568799999964,295.3452285714994,295.49960714283475,290.17415714305,300.332,289.06500000000017,76.12124285713699,12.093128571413992,4.926285714286497,23.692857142870988,5.642857142856894,18.20200000000001,sj,2005,2005-01-01
764,1.0,0.0079,-0.04963333,0.1246571,0.1004429,297.587142857,297.664285714,292.771428571,299.5,296.1,74.7785714286,14.2614285714,1.95714285714,24.9857142857,4.9,21.1,sj,2005,2005-01-08
765,2.0,0.02435,-0.019275,0.1335429,0.1272429,297.6,297.614285714,293.667142857,298.9,296.2,78.7985714286,15.0428571429,1.91428571429,25.2,5.38571428571,22.2,sj,2005,2005-01-15
766,3.0,-0.1118333,-0.07645,0.2029,0.2233571,297.395714286,297.557142857,294.308571429,299.4,295.8,83.0557142857,15.6714285714,1.91428571429,25.2285714286,4.91428571429,21.7,sj,2005,2005-01-22
767,4.0,-0.0479,0.0431,0.1743,0.1456429,296.535714286,296.614285714,292.512857143,299.0,294.8,78.5385714286,14.0914285714,2.65714285714,23.7571428571,6.32857142857,17.8,sj,2005,2005-01-29
768,5.0,0.0442,-0.0758,0.2056,0.1781429,296.152857143,296.171428571,292.2,297.8,294.3,78.64,13.77,1.97142857143,23.7142857143,4.52857142857,19.4,sj,2005,2005-02-05
769,6.0,-0.08175,-0.03735,0.2976571,0.3102571,296.101428571,296.171428571,290.467142857,299.5,293.3,70.7957142857,12.3628571429,3.11428571429,23.3142857143,5.98571428571,19.4,sj,2005,2005-02-12
770,7.0,0.10802134625000001,0.093,0.1756571,0.1842857,296.352857143,296.4,291.037142857,298.7,293.4,72.2457142857,12.8071428571,3.08571428571,23.4142857143,6.22857142857,18.9,sj,2005,2005-02-19
771,8.0,0.1083,-0.04855,0.1908714,0.1969714,296.48,296.55,291.584285714,298.0,295.0,74.1914285714,13.2414285714,2.15714285714,24.4857142857,4.61428571429,21.7,sj,2005,2005-02-26
772,9.0,-0.1036667,-0.04113333,0.1607,0.1097667,297.271428571,297.45,293.274285714,300.3,295.5,78.6671428571,14.75,2.95714285714,25.0285714286,7.12857142857,20.0,sj,2005,2005-03-05
773,10.0,0.05202496195000001,0.0781,0.2434571,0.2521571,298.061428571,298.221428571,293.77,301.4,295.5,77.3928571429,15.2042857143,4.35714285714,26.0142857143,7.7,20.0,sj,2005,2005-03-12
774,11.0,0.0644,0.01095,0.1937429,0.2441714,297.851428571,297.914285714,292.785714286,301.6,294.8,73.5857142857,14.2828571429,4.25714285714,25.8428571429,8.41428571429,20.0,sj,2005,2005-03-19
775,12.0,-0.044,-0.0753,0.1609286,0.2079714,298.247142857,298.5,293.217142857,301.2,295.6,73.8671428571,14.6685714286,3.91428571429,26.4,8.51428571429,20.0,sj,2005,2005-03-26
776,13.0,-0.09561641655000008,-0.0987,0.1752,0.1482286,299.072857143,299.314285714,294.444285714,301.0,297.3,75.7371428571,15.7828571429,2.8,27.4857142857,8.67142857143,22.2,sj,2005,2005-04-02
777,14.0,0.0045,-0.00048,0.1233167,0.1557833,299.107142857,299.364285714,294.928571429,301.5,297.4,78.0028571429,16.3042857143,3.01428571429,27.3,7.48571428571,22.2,sj,2005,2005-04-09
778,15.0,-0.1235,-0.1235,0.1525833,0.1210857,299.19,299.378571429,294.947142857,301.9,296.8,77.65,16.3157142857,3.38571428571,27.4,8.15714285714,22.8,sj,2005,2005-04-16
779,16.0,0.01683333,0.005433333,0.09328333,0.1092167,300.012857143,300.107142857,295.648571429,302.7,297.1,77.2428571429,17.0557142857,3.72857142857,28.1714285714,8.41428571429,22.2,sj,2005,2005-04-23
780,17.0,-0.09295,-0.04091908338,0.1012333,0.106,298.917142857,299.021428571,295.538571429,301.6,296.4,81.7514285714,16.9642857143,3.58571428571,26.7857142857,6.88571428571,22.8,sj,2005,2005-04-30
781,18.0,-0.1362,-0.2498,0.2218,0.2113714,299.54,299.564285714,295.554285714,301.9,297.5,78.9071428571,16.9628571429,2.75714285714,27.3714285714,5.7,23.3,sj,2005,2005-05-07
782,19.0,0.06313333,0.082275,0.1302667,0.09501667,299.948571429,299.942857143,295.3,301.8,297.9,75.6985714286,16.6728571429,2.91428571429,27.3,6.22857142857,23.3,sj,2005,2005-05-14
783,20.0,0.037587366800000015,0.0481,0.07107143,0.04847143,299.065714286,298.985714286,296.075714286,301.6,296.8,83.7628571429,17.5328571429,2.51428571429,26.2714285714,5.95714285714,22.2,sj,2005,2005-05-21
784,21.0,0.0476,0.06735,0.0966,0.08731429,299.805714286,300.035714286,296.9,303.0,297.1,84.3357142857,18.4857142857,3.07142857143,28.3857142857,6.65714285714,23.9,sj,2005,2005-05-28
785,22.0,-0.0143,-0.004475,0.1778,0.1467571,300.84,300.878571429,297.598571429,303.4,298.7,82.63,19.2071428571,2.9,28.8428571429,6.34285714286,25.0,sj,2005,2005-06-04
786,23.0,0.0606,0.09883333,0.1881857,0.1763,301.117142857,301.128571429,296.688571429,303.0,299.4,76.94,18.1657142857,2.57142857143,28.7285714286,5.95714285714,24.4,sj,2005,2005-06-11
787,24.0,0.0449,0.1177,0.1211143,0.1242143,299.981428571,300.107142857,296.544285714,302.1,298.3,81.5157142857,18.0285714286,2.87142857143,27.5142857143,5.8,23.9,sj,2005,2005-06-18
788,25.0,0.03180850155000001,0.0634,0.2097429,0.2099286,301.337142857,301.357142857,297.458571429,304.0,298.5,79.7185714286,19.0414285714,3.51428571429,30.0285714286,7.65714285714,25.0,sj,2005,2005-06-25
789,26.0,0.0892,0.07075,0.09012857,0.09425714,301.088571429,301.078571429,297.314285714,302.8,298.9,80.0128571429,18.8457142857,2.58571428571,29.0428571429,6.81428571429,24.4,sj,2005,2005-07-02
790,27.0,0.0854,0.246675,0.1717857,0.2381,301.281428571,301.285714286,297.364285714,303.7,299.2,79.3771428571,18.8857142857,2.94285714286,29.0285714286,6.25714285714,25.0,sj,2005,2005-07-09
791,28.0,0.0514,0.051625,0.1122571,0.1370143,300.667142857,300.621428571,297.0,302.5,298.7,80.5614285714,18.5085714286,2.61428571429,28.4428571429,6.34285714286,24.4,sj,2005,2005-07-16
792,29.0,-0.0665,-0.021,0.2358286,0.2333429,300.871428571,300.892857143,296.981428571,303.1,298.8,79.4814285714,18.4814285714,2.44285714286,28.3857142857,7.1,23.9,sj,2005,2005-07-23
793,30.0,-0.1087,-0.00945,0.2564429,0.2153714,300.852857143,300.921428571,297.58,302.9,298.7,82.4085714286,19.1142857143,2.72857142857,28.9285714286,6.17142857143,23.9,sj,2005,2005-07-30
794,31.0,-0.06475,-0.0267,0.1404,0.1212,301.158571429,301.107142857,297.291428571,303.0,299.3,79.6214285714,18.8314285714,2.87142857143,28.9428571429,5.92857142857,25.0,sj,2005,2005-08-06
795,32.0,0.05026974706500002,0.02365,0.2691286,0.1919286,301.348571429,301.378571429,297.367142857,303.5,299.2,79.2528571429,18.9385714286,2.98571428571,29.4714285714,6.97142857143,25.6,sj,2005,2005-08-13
796,33.0,0.0479,0.069675,0.08632857,0.09587143,301.465714286,301.464285714,297.188571429,303.7,299.2,77.74,18.72,3.41428571429,29.3285714286,6.5,25.6,sj,2005,2005-08-20
797,34.0,-0.1224,0.051,0.1057714,0.1418714,301.178571429,301.221428571,296.692857143,303.7,299.1,76.7342857143,18.1742857143,3.38571428571,27.9285714286,7.92857142857,22.8,sj,2005,2005-08-27
798,35.0,0.00033514985000000015,-0.0073,0.11122,0.1085857,301.291428571,301.392857143,297.287142857,303.4,299.5,79.0814285714,18.8671428571,3.18571428571,28.0857142857,6.57142857143,22.2,sj,2005,2005-09-03
799,36.0,0.0022,-0.0271,0.2050286,0.2202333,301.465714286,301.514285714,296.642857143,304.1,298.6,75.4385714286,18.1571428571,4.42857142857,28.8571428571,7.05714285714,24.4,sj,2005,2005-09-10
800,37.0,0.0073,0.0049,0.1523429,0.1456286,302.2,302.164285714,297.795714286,304.3,299.9,77.2728571429,19.44,3.38571428571,29.2428571429,7.55714285714,24.4,sj,2005,2005-09-17
801,38.0,0.0252,-0.05933333,0.1554286,0.1780286,301.495714286,301.514285714,297.0,303.7,298.9,76.6614285714,18.5057142857,3.57142857143,28.5857142857,6.65714285714,24.4,sj,2005,2005-09-24
802,39.0,0.0012,-0.02986667,0.1802833,0.1557333,301.114285714,301.371428571,297.128571429,304.0,298.8,79.0828571429,18.7042857143,3.54285714286,28.6285714286,6.15714285714,25.0,sj,2005,2005-10-01
803,40.0,0.0488,0.0394,0.1125571,0.07724286,301.09,301.128571429,296.957142857,303.3,299.5,78.3514285714,18.4985714286,2.68571428571,28.0142857143,6.34285714286,23.3,sj,2005,2005-10-08
804,41.0,0.0419,0.02793333,0.05515,0.04244286,299.834285714,300.014285714,296.547142857,303.0,297.9,82.2642857143,18.0357142857,2.54285714286,27.0142857143,7.22857142857,22.8,sj,2005,2005-10-15
805,42.0,0.02275,0.0278,0.2403571,0.2043429,300.624285714,300.878571429,297.327142857,303.1,298.0,82.39,18.9585714286,2.92857142857,28.0428571429,6.44285714286,23.3,sj,2005,2005-10-22
806,43.0,-0.029975,0.05126667,0.1705571,0.1623143,300.691428571,300.707142857,297.387142857,303.1,298.7,82.4228571429,18.9914285714,2.44285714286,27.9714285714,7.07142857143,23.9,sj,2005,2005-10-29
807,44.0,0.07596667,-0.0622,0.2535143,0.2017429,300.841428571,300.942857143,296.831428571,302.9,298.9,78.97,18.34,2.57142857143,27.9571428571,7.4,23.9,sj,2005,2005-11-05
808,45.0,-0.00135,0.06455,0.2022143,0.1520714,300.664285714,300.735714286,296.748571429,302.6,299.0,79.3271428571,18.2285714286,2.12857142857,27.8714285714,7.01428571429,23.3,sj,2005,2005-11-12
809,46.0,0.0507,0.0174,0.2004429,0.1821714,299.971428571,299.814285714,296.194285714,301.6,298.0,79.9014285714,17.6385714286,2.25714285714,27.1571428571,6.54285714286,23.3,sj,2005,2005-11-19
810,47.0,0.15142693640000005,0.1654,0.2159143,0.1852286,299.467142857,299.564285714,295.117142857,301.4,298.0,77.2457142857,16.5485714286,2.58571428571,26.5285714286,6.08571428571,22.2,sj,2005,2005-11-26
811,48.0,0.14008357355,0.1823,0.2686,0.2481857,299.182857143,299.235714286,295.124285714,302.2,297.8,78.6242857143,16.5714285714,2.41428571429,26.2285714286,5.87142857143,22.8,sj,2005,2005-12-03
812,49.0,-0.03396667,0.04135,0.1812667,0.20685,298.578571429,298.542857143,293.015714286,300.5,295.9,71.4557142857,14.5071428571,2.74285714286,24.9857142857,6.32857142857,20.6,sj,2005,2005-12-10
813,50.0,-0.0587,-0.07753333,0.1667571,0.1695143,299.131428571,299.242857143,294.332857143,300.8,297.5,75.0757142857,15.7214285714,2.17142857143,25.4571428571,6.02857142857,21.1,sj,2005,2005-12-17
814,51.0,0.1077,0.0531,0.2853429,0.2935714,298.44,298.65,294.138571429,300.9,296.5,77.3157142857,15.5328571429,2.52857142857,24.6285714286,6.18571428571,20.6,sj,2005,2005-12-24
815,52.0,-0.1062,-0.1376,0.1835,0.1697667,299.147142857,299.307142857,294.682857143,301.4,297.5,76.5785714286,16.0271428571,2.24285714286,25.8857142857,6.27142857143,21.1,sj,2006,2006-01-01
816,1.0,-0.008233333,-0.04533333,0.1100714,0.09948571,298.677142857,298.864285714,293.804285714,300.3,297.2,74.5085714286,15.2028571429,2.1,24.6571428571,6.25714285714,20.6,sj,2006,2006-01-08
817,2.0,-0.04245,0.00455,0.2592714,0.2393143,298.332857143,298.55,293.108571429,300.1,296.6,72.9285714286,14.5714285714,2.44285714286,24.0571428571,6.8,18.9,sj,2006,2006-01-15
818,3.0,-0.1942333,-0.11174,0.1015143,0.1011143,298.401428571,298.528571429,294.417142857,300.9,296.7,78.72,15.7942857143,2.42857142857,24.7142857143,6.35714285714,20.6,sj,2006,2006-01-22
819,4.0,0.009,-0.0458,0.1000167,0.1076833,298.287142857,298.335714286,293.512857143,299.9,296.6,74.8971428571,14.8971428571,2.01428571429,24.2857142857,5.14285714286,20.6,sj,2006,2006-01-29
820,5.0,0.0443,-0.005,0.1681333,0.1399571,297.541428571,297.635714286,292.347142857,300.2,295.5,72.8728571429,13.86,2.15714285714,23.4142857143,6.11428571429,18.9,sj,2006,2006-02-05
821,6.0,-0.3084,-0.1369,0.2661,0.2104571,297.825714286,297.992857143,293.457142857,300.1,296.5,76.9071428571,14.8985714286,2.21428571429,23.9142857143,6.38571428571,19.4,sj,2006,2006-02-12
822,7.0,0.3255,-0.02752,0.1900714,0.2061857,297.955714286,298.242857143,293.908571429,300.9,295.6,78.4942857143,15.2814285714,3.02857142857,24.7428571429,7.05714285714,20.0,sj,2006,2006-02-19
823,8.0,-0.1032,0.1611,0.2396714,0.2859714,298.055714286,298.207142857,292.971428571,300.1,296.7,73.4142857143,14.3885714286,2.38571428571,24.8571428571,6.34285714286,21.1,sj,2006,2006-02-26
824,9.0,-0.16734,-0.105825,0.16068,0.2190667,298.158571429,298.564285714,292.461428571,300.9,296.3,70.6971428571,13.9514285714,2.64285714286,25.3,6.48571428571,21.1,sj,2006,2006-03-05
825,10.0,-0.01313333,0.018275,0.1773,0.1503,297.988571429,298.142857143,293.07,300.8,295.4,74.28,14.4971428571,3.42857142857,25.5285714286,6.84285714286,21.1,sj,2006,2006-03-12
826,11.0,0.0109,-0.01436,0.1671,0.1572143,297.261428571,297.392857143,292.131428571,300.3,295.4,73.21,13.7,2.61428571429,25.5142857143,6.18571428571,21.7,sj,2006,2006-03-19
827,12.0,-0.07032758355000009,-0.10425,0.1246429,0.1394,298.061428571,298.3,293.405714286,300.4,296.0,75.5271428571,14.8228571429,2.85714285714,25.6857142857,6.18571428571,21.7,sj,2006,2006-03-26
828,13.0,0.047111392300000034,0.0471,0.09765,0.08703333,298.302857143,298.521428571,293.527142857,301.3,296.5,74.9842857143,14.9371428571,3.35714285714,26.6571428571,7.14285714286,22.2,sj,2006,2006-04-02
829,14.0,0.0455,0.07005,0.08821429,0.0959,298.24,298.55,294.418571429,301.2,296.2,79.6028571429,15.7942857143,3.18571428571,25.4285714286,5.64285714286,21.1,sj,2006,2006-04-09
830,15.0,0.0165,0.01794,0.1163167,0.1032857,298.672857143,298.814285714,294.172857143,300.6,297.0,76.3328571429,15.5657142857,2.8,25.8571428571,6.01428571429,22.2,sj,2006,2006-04-16
831,16.0,-0.012,-0.1001,0.1578167,0.1299714,298.591428571,298.821428571,294.452857143,301.1,296.8,78.0242857143,15.8657142857,3.1,26.6857142857,6.12857142857,22.8,sj,2006,2006-04-23
832,17.0,0.0351,0.0351,0.1158857,0.08678571,298.898571429,299.192857143,294.438571429,302.0,296.6,76.6042857143,15.8328571429,3.27142857143,26.3142857143,6.11428571429,22.8,sj,2006,2006-04-30
833,18.0,0.0144,0.04355,0.1209,0.09565714,298.872857143,299.192857143,294.727142857,302.2,296.5,78.0985714286,16.1242857143,3.38571428571,26.5,6.01428571429,22.2,sj,2006,2006-05-07
834,19.0,0.047764666150000024,0.0534,0.07054286,0.08275714,298.12,298.292857143,293.515714286,300.0,296.7,75.9271428571,14.9857142857,2.35714285714,25.9428571429,5.07142857143,22.2,sj,2006,2006-05-14
835,20.0,0.0802,0.04546667,0.2060857,0.1872143,299.171428571,299.307142857,296.295714286,301.9,297.2,84.31,17.7342857143,2.78571428571,27.8142857143,7.24285714286,23.3,sj,2006,2006-05-21
836,21.0,-0.0896775834,-0.1001333,0.2400833,0.2095714,300.501428571,300.714285714,296.365714286,302.8,299.0,78.4,17.7928571429,2.97142857143,29.0285714286,7.71428571429,24.4,sj,2006,2006-05-28
837,22.0,0.0582,0.033525,0.1129667,0.1009571,300.57,300.771428571,295.912857143,302.8,298.6,75.8114285714,17.29,3.0,28.5857142857,7.14285714286,24.4,sj,2006,2006-06-04
838,23.0,0.0144,0.0144,0.10458,0.1338286,300.768571429,300.907142857,296.052857143,303.2,298.6,75.6,17.4642857143,3.04285714286,28.9142857143,8.34285714286,24.4,sj,2006,2006-06-11
839,24.0,-0.01003333,-0.0572,0.1517,0.1498833,301.021428571,301.142857143,296.361428571,303.3,299.6,75.92,17.7842857143,2.74285714286,28.9428571429,7.67142857143,23.3,sj,2006,2006-06-18
840,25.0,0.0255,0.04276667,0.1070429,0.1105571,300.478571429,300.535714286,296.642857143,302.4,298.7,79.6957142857,18.0914285714,2.81428571429,28.0714285714,6.75714285714,23.9,sj,2006,2006-06-25
841,26.0,0.1035,0.1977,0.1338714,0.1229429,300.504285714,300.635714286,297.161428571,303.0,299.0,82.16,18.6714285714,2.24285714286,27.8714285714,6.81428571429,22.8,sj,2006,2006-07-02
842,27.0,0.063875,0.05485,0.1770333,0.1333333,300.584285714,300.607142857,296.518571429,302.4,298.8,78.6042857143,17.9157142857,2.61428571429,27.9428571429,6.84285714286,22.8,sj,2006,2006-07-09
843,28.0,0.0193,0.06923333,0.1232714,0.1058286,300.262857143,300.428571429,296.78,303.0,298.4,81.4771428571,18.2157142857,2.68571428571,27.8428571429,6.51428571429,22.8,sj,2006,2006-07-16
844,29.0,0.04735,0.02816667,0.1966857,0.1615429,300.244285714,300.221428571,296.587142857,302.3,298.3,80.5385714286,18.0114285714,2.55714285714,27.4857142857,6.47142857143,22.8,sj,2006,2006-07-23
845,30.0,-0.05556667,-0.10605,0.1034143,0.1018,300.794285714,300.95,296.762857143,302.8,298.6,78.7728571429,18.2071428571,2.67142857143,28.6,6.65714285714,23.9,sj,2006,2006-07-30
846,31.0,-0.1145,0.09955,0.1523286,0.1531286,300.4,300.471428571,296.958571429,302.7,298.4,81.6457142857,18.4271428571,2.8,27.8285714286,6.27142857143,22.8,sj,2006,2006-08-06
847,32.0,0.00174,0.0136,0.1457429,0.1309857,300.208571429,300.371428571,296.57,303.1,297.9,80.6542857143,18.0071428571,2.85714285714,27.4428571429,5.4,23.9,sj,2006,2006-08-13
848,33.0,0.019930166660000012,0.0139,0.2238143,0.1753,300.91,301.121428571,296.84,303.0,299.3,78.6271428571,18.3271428571,2.47142857143,28.6428571429,5.3,24.4,sj,2006,2006-08-20
849,34.0,0.06405,0.00345,0.1773,0.1789833,300.821428571,300.964285714,297.001428571,303.1,299.0,79.8142857143,18.5071428571,2.75714285714,27.9857142857,6.77142857143,23.9,sj,2006,2006-08-27
850,35.0,0.07515,0.079825,0.1567,0.1232,301.068571429,301.221428571,297.13,303.2,299.1,79.1542857143,18.6328571429,2.47142857143,28.1285714286,5.57142857143,23.3,sj,2006,2006-09-03
851,36.0,0.01235,-0.02706667,0.1379857,0.1328,301.071428571,301.157142857,296.881428571,303.1,298.8,78.1242857143,18.4014285714,3.0,28.5428571429,6.34285714286,24.4,sj,2006,2006-09-10
852,37.0,0.026125,-0.0535,0.1424143,0.1815,301.098571429,301.364285714,296.861428571,304.2,298.8,77.93,18.3828571429,3.5,28.5285714286,7.2,23.9,sj,2006,2006-09-17
853,38.0,-0.0556,-0.0162,0.1977,0.1719286,301.418571429,301.564285714,296.721428571,303.6,299.2,75.8614285714,18.21,3.41428571429,28.8285714286,6.8,23.9,sj,2006,2006-09-24
854,39.0,-0.0265,-0.03535,0.1945429,0.1676,301.344285714,301.535714286,296.898571429,304.2,299.0,76.9528571429,18.3985714286,3.61428571429,28.9571428571,6.28571428571,25.0,sj,2006,2006-10-01
